"scenario","name","country_code","period","tfr"
2,"Western Asia",922,"2070-2075",1.677
2,"Eastern Europe",923,"2070-2075",1.588
2,"Northern Europe",924,"2070-2075",1.742
2,"Southern Europe",925,"2070-2075",1.485
2,"Western Europe",926,"2070-2075",1.615
2,"Australia and New Zealand",927,"2070-2075",1.608
2,"Melanesia",928,"2070-2075",1.615
2,"South America",931,"2070-2075",1.61
2,"Asia",935,"2070-2075",1.651
2,"Micronesia",954,"2070-2075",1.824
2,"Polynesia",957,"2070-2075",2.016
2,"Brunei Darussalam",96,"2070-2075",1.583
2,"Bulgaria",100,"2075-2080",1.622
2,"Myanmar",104,"2075-2080",1.665
2,"Burundi",108,"2075-2080",1.928
2,"Belarus",112,"2075-2080",1.554
2,"Cambodia",116,"2075-2080",1.643
2,"Algeria",12,"2075-2080",1.652
2,"Cameroon",120,"2075-2080",1.808
2,"Canada",124,"2075-2080",1.59
2,"Cape Verde",132,"2075-2080",1.703
2,"Central African Republic",140,"2075-2080",2.304
2,"Sri Lanka",144,"2075-2080",1.699
2,"Chad",148,"2075-2080",2.173
2,"Chile",152,"2075-2080",1.5
2,"China",156,"2075-2080",1.466
2,"Taiwan Province of China",158,"2075-2080",1.474
2,"Colombia",170,"2075-2080",1.658
2,"Comoros",174,"2075-2080",1.768
2,"Mayotte",175,"2075-2080",4.069
2,"Congo",178,"2075-2080",1.685
2,"Democratic Republic of the Congo",180,"2075-2080",2.181
2,"Costa Rica",188,"2075-2080",1.468
2,"Croatia",191,"2075-2080",1.584
2,"Cuba",192,"2075-2080",1.655
2,"Cyprus",196,"2075-2080",1.433
2,"Czech Republic",203,"2075-2080",1.645
2,"Benin",204,"2075-2080",1.915
2,"Denmark",208,"2075-2080",1.827
2,"Dominican Republic",214,"2075-2080",1.703
2,"Ecuador",218,"2075-2080",1.665
2,"El Salvador",222,"2075-2080",1.823
2,"Equatorial Guinea",226,"2075-2080",1.618
2,"Ethiopia",231,"2075-2080",1.733
2,"Eritrea",232,"2075-2080",1.902
2,"Estonia",233,"2075-2080",1.693
2,"Angola",24,"2075-2080",1.899
2,"Fiji",242,"2075-2080",1.908
2,"Finland",246,"2075-2080",1.847
2,"France",250,"2075-2080",1.76
2,"French Guiana",254,"2075-2080",1.674
2,"French Polynesia",258,"2075-2080",1.939
2,"Djibouti",262,"2075-2080",1.604
2,"Gabon",266,"2075-2080",1.652
2,"Georgia",268,"2075-2080",2.035
2,"Gambia",270,"2075-2080",1.73
2,"Occupied Palestinian Territory",275,"2075-2080",1.784
2,"Germany",276,"2075-2080",1.474
2,"Antigua and Barbuda",28,"2075-2080",1.364
2,"Ghana",288,"2075-2080",1.78
2,"Kiribati",296,"2075-2080",1.774
2,"Greece",300,"2075-2080",1.518
2,"Grenada",308,"2075-2080",1.659
2,"Azerbaijan",31,"2075-2080",1.661
2,"Guadeloupe",312,"2075-2080",1.988
2,"Guam",316,"2075-2080",1.733
2,"Argentina",32,"2075-2080",1.648
2,"Guatemala",320,"2075-2080",1.674
2,"Guinea",324,"2075-2080",1.871
2,"Guyana",328,"2075-2080",1.892
2,"Haiti",332,"2075-2080",1.697
2,"Honduras",340,"2075-2080",1.667
2,"Hong Kong Special Administrative Region of China",344,"2075-2080",1.302
2,"Hungary",348,"2075-2080",1.517
2,"Iceland",352,"2075-2080",1.889
2,"India",356,"2075-2080",1.639
2,"Australia",36,"2075-2080",1.594
2,"Indonesia",360,"2075-2080",1.619
2,"Iran (Islamic Republic of)",364,"2075-2080",1.497
2,"Iraq",368,"2075-2080",1.622
2,"Ireland",372,"2075-2080",1.705
2,"Israel",376,"2075-2080",2.36
2,"Italy",380,"2075-2080",1.453
2,"Cote d'Ivoire",384,"2075-2080",1.815
2,"Jamaica",388,"2075-2080",1.565
2,"Japan",392,"2075-2080",1.404
2,"Kazakhstan",398,"2075-2080",1.719
2,"Afghanistan",4,"2075-2080",1.915
2,"Austria",40,"2075-2080",1.45
2,"Jordan",400,"2075-2080",1.617
2,"Kenya",404,"2075-2080",1.679
2,"Democratic People's Republic of Korea",408,"2075-2080",1.471
2,"Republic of Korea",410,"2075-2080",1.434
2,"Kuwait",414,"2075-2080",1.549
2,"Kyrgyzstan",417,"2075-2080",1.771
2,"Lao People's Democratic Republic",418,"2075-2080",1.741
2,"Lebanon",422,"2075-2080",1.609
2,"Lesotho",426,"2075-2080",1.795
2,"Latvia",428,"2075-2080",1.621
2,"Liberia",430,"2075-2080",1.688
2,"Libyan Arab Jamahiriya",434,"2075-2080",1.629
2,"Bahamas",44,"2075-2080",1.44
2,"Lithuania",440,"2075-2080",1.869
2,"Luxembourg",442,"2075-2080",1.592
2,"Macao Special Administrative Region of China",446,"2075-2080",1.267
2,"Madagascar",450,"2075-2080",1.658
2,"Malawi",454,"2075-2080",1.819
2,"Malaysia",458,"2075-2080",1.466
2,"Maldives",462,"2075-2080",1.51
2,"Mali",466,"2075-2080",2.136
2,"Malta",470,"2075-2080",1.498
2,"Martinique",474,"2075-2080",1.966
2,"Mauritania",478,"2075-2080",1.795
2,"Bahrain",48,"2075-2080",1.478
2,"Mauritius",480,"2075-2080",1.547
2,"Mexico",484,"2075-2080",1.679
2,"Mongolia",496,"2075-2080",1.758
2,"Republic of Moldova",498,"2075-2080",1.667
2,"Montenegro",499,"2075-2080",1.622
2,"Bangladesh",50,"2075-2080",1.654
2,"Morocco",504,"2075-2080",1.71
2,"Mozambique",508,"2075-2080",1.807
2,"Armenia",51,"2075-2080",1.768
2,"Oman",512,"2075-2080",1.657
2,"Namibia",516,"2075-2080",1.664
2,"Barbados",52,"2075-2080",1.592
2,"Nepal",524,"2075-2080",1.674
2,"Netherlands",528,"2075-2080",1.665
2,"Curaçao",531,"2075-2080",1.347
2,"Aruba",533,"2075-2080",1.425
2,"New Caledonia",540,"2075-2080",1.749
2,"Vanuatu",548,"2075-2080",1.735
2,"Central Asia",5500,"2075-2080",1.691
2,"Southern Asia",5501,"2075-2080",1.699
2,"New Zealand",554,"2075-2080",1.664
2,"Nicaragua",558,"2075-2080",1.742
2,"Belgium",56,"2075-2080",1.631
2,"Niger",562,"2075-2080",2.495
2,"Nigeria",566,"2075-2080",2.299
2,"Norway",578,"2075-2080",1.784
2,"Micronesia (Federated States of)",583,"2075-2080",2.046
2,"Pakistan",586,"2075-2080",1.838
2,"Panama",591,"2075-2080",1.628
2,"Papua New Guinea",598,"2075-2080",1.577
2,"Paraguay",600,"2075-2080",1.7
2,"Peru",604,"2075-2080",1.715
2,"Philippines",608,"2075-2080",1.705
2,"Poland",616,"2075-2080",1.684
2,"Portugal",620,"2075-2080",1.592
2,"Guinea-Bissau",624,"2075-2080",1.756
2,"Timor-Leste",626,"2075-2080",1.741
2,"Puerto Rico",630,"2075-2080",1.393
2,"Qatar",634,"2075-2080",1.388
2,"Reunion",638,"2075-2080",1.884
2,"Bhutan",64,"2075-2080",1.494
2,"Romania",642,"2075-2080",1.615
2,"Russian Federation",643,"2075-2080",1.593
2,"Rwanda",646,"2075-2080",1.795
2,"Saint Lucia",662,"2075-2080",1.519
2,"Saint Vincent and the Grenadines",670,"2075-2080",1.801
2,"Sao Tome and Principe",678,"2075-2080",1.827
2,"Bolivia (Plurinational State of)",68,"2075-2080",1.695
2,"Saudi Arabia",682,"2075-2080",1.632
2,"Senegal",686,"2075-2080",1.909
2,"Serbia",688,"2075-2080",1.536
2,"Seychelles",690,"2075-2080",1.638
2,"Sierra Leone",694,"2075-2080",1.729
2,"Bosnia and Herzegovina",70,"2075-2080",1.665
2,"Singapore",702,"2075-2080",1.282
2,"Slovakia",703,"2075-2080",1.679
2,"Viet Nam",704,"2075-2080",1.607
2,"Slovenia",705,"2075-2080",1.616
2,"Somalia",706,"2075-2080",2.442
2,"South Africa",710,"2075-2080",1.626
2,"Zimbabwe",716,"2075-2080",1.753
2,"Botswana",72,"2075-2080",1.621
2,"Spain",724,"2075-2080",1.468
2,"South Sudan",728,"2075-2080",2.132
2,"Sudan",729,"2075-2080",1.837
2,"Western Sahara",732,"2075-2080",1.421
2,"Suriname",740,"2075-2080",1.723
2,"Swaziland",748,"2075-2080",1.804
2,"Sweden",752,"2075-2080",1.787
2,"Switzerland",756,"2075-2080",1.524
2,"Brazil",76,"2075-2080",1.551
2,"Syrian Arab Republic",760,"2075-2080",1.621
2,"Tajikistan",762,"2075-2080",1.754
2,"Thailand",764,"2075-2080",1.454
2,"Togo",768,"2075-2080",1.706
2,"Tonga",776,"2075-2080",1.99
2,"Trinidad and Tobago",780,"2075-2080",1.688
2,"United Arab Emirates",784,"2075-2080",1.397
2,"Tunisia",788,"2075-2080",1.684
2,"Turkey",792,"2075-2080",1.629
2,"Turkmenistan",795,"2075-2080",1.659
2,"Albania",8,"2075-2080",1.763
2,"Uganda",800,"2075-2080",2.054
2,"Ukraine",804,"2075-2080",1.485
2,"The former Yugoslav Republic of Macedonia",807,"2075-2080",1.579
2,"Egypt",818,"2075-2080",1.646
2,"United Kingdom of Great Britain and Northern Ireland",826,"2075-2080",1.711
2,"United Republic of Tanzania",834,"2075-2080",1.982
2,"Belize",84,"2075-2080",1.594
2,"United States of America",840,"2075-2080",1.712
2,"United States Virgin Islands",850,"2075-2080",1.619
2,"Burkina Faso",854,"2075-2080",2.042
2,"Uruguay",858,"2075-2080",1.501
2,"Uzbekistan",860,"2075-2080",1.647
2,"Venezuela (Bolivarian Republic of)",862,"2075-2080",1.643
2,"Samoa",882,"2075-2080",2.04
2,"Yemen",887,"2075-2080",1.705
2,"Zambia",894,"2075-2080",1.756
2,"Solomon Islands",90,"2075-2080",1.754
2,"World",900,"2075-2080",1.784
2,"Africa",903,"2075-2080",1.994
2,"Latin America and the Caribbean",904,"2075-2080",1.636
2,"Northern America",905,"2075-2080",1.701
2,"Eastern Asia",906,"2075-2080",1.461
2,"Europe",908,"2075-2080",1.604
2,"Oceania",909,"2075-2080",1.613
2,"Eastern Africa",910,"2075-2080",1.871
2,"Middle Africa",911,"2075-2080",2.082
2,"Northern Africa",912,"2075-2080",1.694
2,"Southern Africa",913,"2075-2080",1.636
2,"Western Africa",914,"2075-2080",2.18
2,"Caribbean",915,"2075-2080",1.673
2,"Central America",916,"2075-2080",1.677
2,"South-Eastern Asia",920,"2075-2080",1.621
2,"Western Asia",922,"2075-2080",1.665
2,"Eastern Europe",923,"2075-2080",1.592
2,"Northern Europe",924,"2075-2080",1.736
2,"Southern Europe",925,"2075-2080",1.486
2,"Western Europe",926,"2075-2080",1.609
2,"Australia and New Zealand",927,"2075-2080",1.604
2,"Melanesia",928,"2075-2080",1.611
2,"South America",931,"2075-2080",1.611
2,"Asia",935,"2075-2080",1.64
2,"Micronesia",954,"2075-2080",1.806
2,"Polynesia",957,"2075-2080",1.988
2,"Brunei Darussalam",96,"2075-2080",1.578
2,"Bulgaria",100,"2080-2085",1.628
2,"Myanmar",104,"2080-2085",1.657
2,"Burundi",108,"2080-2085",1.809
2,"Belarus",112,"2080-2085",1.555
2,"Cambodia",116,"2080-2085",1.642
2,"Algeria",12,"2080-2085",1.66
2,"Cameroon",120,"2080-2085",1.706
2,"Canada",124,"2080-2085",1.588
2,"Cape Verde",132,"2080-2085",1.694
2,"Central African Republic",140,"2080-2085",2.167
2,"Sri Lanka",144,"2080-2085",1.711
2,"Chad",148,"2080-2085",2.057
2,"Chile",152,"2080-2085",1.509
2,"China",156,"2080-2085",1.48
2,"Taiwan Province of China",158,"2080-2085",1.481
2,"Colombia",170,"2080-2085",1.659
2,"Comoros",174,"2080-2085",1.725
2,"Mayotte",175,"2080-2085",3.985
2,"Congo",178,"2080-2085",1.642
2,"Democratic Republic of the Congo",180,"2080-2085",2.054
2,"Costa Rica",188,"2080-2085",1.473
2,"Croatia",191,"2080-2085",1.59
2,"Cuba",192,"2080-2085",1.646
2,"Cyprus",196,"2080-2085",1.436
2,"Czech Republic",203,"2080-2085",1.646
2,"Benin",204,"2080-2085",1.807
2,"Denmark",208,"2080-2085",1.82
2,"Dominican Republic",214,"2080-2085",1.709
2,"Ecuador",218,"2080-2085",1.664
2,"El Salvador",222,"2080-2085",1.833
2,"Equatorial Guinea",226,"2080-2085",1.584
2,"Ethiopia",231,"2080-2085",1.683
2,"Eritrea",232,"2080-2085",1.893
2,"Estonia",233,"2080-2085",1.695
2,"Angola",24,"2080-2085",1.771
2,"Fiji",242,"2080-2085",1.893
2,"Finland",246,"2080-2085",1.837
2,"France",250,"2080-2085",1.751
2,"French Guiana",254,"2080-2085",1.665
2,"French Polynesia",258,"2080-2085",1.94
2,"Djibouti",262,"2080-2085",1.603
2,"Gabon",266,"2080-2085",1.641
2,"Georgia",268,"2080-2085",2.037
2,"Gambia",270,"2080-2085",1.693
2,"Occupied Palestinian Territory",275,"2080-2085",1.763
2,"Germany",276,"2080-2085",1.48
2,"Antigua and Barbuda",28,"2080-2085",1.37
2,"Ghana",288,"2080-2085",1.714
2,"Kiribati",296,"2080-2085",1.779
2,"Greece",300,"2080-2085",1.519
2,"Grenada",308,"2080-2085",1.659
2,"Azerbaijan",31,"2080-2085",1.663
2,"Guadeloupe",312,"2080-2085",1.99
2,"Guam",316,"2080-2085",1.731
2,"Argentina",32,"2080-2085",1.646
2,"Guatemala",320,"2080-2085",1.677
2,"Guinea",324,"2080-2085",1.753
2,"Guyana",328,"2080-2085",1.899
2,"Haiti",332,"2080-2085",1.702
2,"Honduras",340,"2080-2085",1.673
2,"Hong Kong Special Administrative Region of China",344,"2080-2085",1.322
2,"Hungary",348,"2080-2085",1.522
2,"Iceland",352,"2080-2085",1.882
2,"India",356,"2080-2085",1.641
2,"Australia",36,"2080-2085",1.591
2,"Indonesia",360,"2080-2085",1.631
2,"Iran (Islamic Republic of)",364,"2080-2085",1.503
2,"Iraq",368,"2080-2085",1.626
2,"Ireland",372,"2080-2085",1.696
2,"Israel",376,"2080-2085",2.34
2,"Italy",380,"2080-2085",1.452
2,"Cote d'Ivoire",384,"2080-2085",1.765
2,"Jamaica",388,"2080-2085",1.571
2,"Japan",392,"2080-2085",1.413
2,"Kazakhstan",398,"2080-2085",1.717
2,"Afghanistan",4,"2080-2085",1.786
2,"Austria",40,"2080-2085",1.455
2,"Jordan",400,"2080-2085",1.621
2,"Kenya",404,"2080-2085",1.672
2,"Democratic People's Republic of Korea",408,"2080-2085",1.484
2,"Republic of Korea",410,"2080-2085",1.443
2,"Kuwait",414,"2080-2085",1.546
2,"Kyrgyzstan",417,"2080-2085",1.782
2,"Lao People's Democratic Republic",418,"2080-2085",1.733
2,"Lebanon",422,"2080-2085",1.601
2,"Lesotho",426,"2080-2085",1.796
2,"Latvia",428,"2080-2085",1.625
2,"Liberia",430,"2080-2085",1.65
2,"Libyan Arab Jamahiriya",434,"2080-2085",1.62
2,"Bahamas",44,"2080-2085",1.443
2,"Lithuania",440,"2080-2085",1.875
2,"Luxembourg",442,"2080-2085",1.595
2,"Macao Special Administrative Region of China",446,"2080-2085",1.278
2,"Madagascar",450,"2080-2085",1.632
2,"Malawi",454,"2080-2085",1.711
2,"Malaysia",458,"2080-2085",1.467
2,"Maldives",462,"2080-2085",1.513
2,"Mali",466,"2080-2085",1.979
2,"Malta",470,"2080-2085",1.512
2,"Martinique",474,"2080-2085",1.963
2,"Mauritania",478,"2080-2085",1.733
2,"Bahrain",48,"2080-2085",1.477
2,"Mauritius",480,"2080-2085",1.555
2,"Mexico",484,"2080-2085",1.677
2,"Mongolia",496,"2080-2085",1.74
2,"Republic of Moldova",498,"2080-2085",1.671
2,"Montenegro",499,"2080-2085",1.625
2,"Bangladesh",50,"2080-2085",1.657
2,"Morocco",504,"2080-2085",1.718
2,"Mozambique",508,"2080-2085",1.698
2,"Armenia",51,"2080-2085",1.762
2,"Oman",512,"2080-2085",1.649
2,"Namibia",516,"2080-2085",1.672
2,"Barbados",52,"2080-2085",1.58
2,"Nepal",524,"2080-2085",1.676
2,"Netherlands",528,"2080-2085",1.662
2,"Curaçao",531,"2080-2085",1.35
2,"Aruba",533,"2080-2085",1.42
2,"New Caledonia",540,"2080-2085",1.746
2,"Vanuatu",548,"2080-2085",1.718
2,"Central Asia",5500,"2080-2085",1.694
2,"Southern Asia",5501,"2080-2085",1.68
2,"New Zealand",554,"2080-2085",1.66
2,"Nicaragua",558,"2080-2085",1.753
2,"Belgium",56,"2080-2085",1.627
2,"Niger",562,"2080-2085",2.342
2,"Nigeria",566,"2080-2085",2.143
2,"Norway",578,"2080-2085",1.773
2,"Micronesia (Federated States of)",583,"2080-2085",2.062
2,"Pakistan",586,"2080-2085",1.774
2,"Panama",591,"2080-2085",1.617
2,"Papua New Guinea",598,"2080-2085",1.569
2,"Paraguay",600,"2080-2085",1.704
2,"Peru",604,"2080-2085",1.716
2,"Philippines",608,"2080-2085",1.685
2,"Poland",616,"2080-2085",1.684
2,"Portugal",620,"2080-2085",1.589
2,"Guinea-Bissau",624,"2080-2085",1.737
2,"Timor-Leste",626,"2080-2085",1.743
2,"Puerto Rico",630,"2080-2085",1.393
2,"Qatar",634,"2080-2085",1.385
2,"Reunion",638,"2080-2085",1.883
2,"Bhutan",64,"2080-2085",1.512
2,"Romania",642,"2080-2085",1.622
2,"Russian Federation",643,"2080-2085",1.593
2,"Rwanda",646,"2080-2085",1.74
2,"Saint Lucia",662,"2080-2085",1.525
2,"Saint Vincent and the Grenadines",670,"2080-2085",1.798
2,"Sao Tome and Principe",678,"2080-2085",1.824
2,"Bolivia (Plurinational State of)",68,"2080-2085",1.688
2,"Saudi Arabia",682,"2080-2085",1.64
2,"Senegal",686,"2080-2085",1.798
2,"Serbia",688,"2080-2085",1.542
2,"Seychelles",690,"2080-2085",1.639
2,"Sierra Leone",694,"2080-2085",1.711
2,"Bosnia and Herzegovina",70,"2080-2085",1.674
2,"Singapore",702,"2080-2085",1.298
2,"Slovakia",703,"2080-2085",1.685
2,"Viet Nam",704,"2080-2085",1.614
2,"Slovenia",705,"2080-2085",1.615
2,"Somalia",706,"2080-2085",2.286
2,"South Africa",710,"2080-2085",1.631
2,"Zimbabwe",716,"2080-2085",1.76
2,"Botswana",72,"2080-2085",1.629
2,"Spain",724,"2080-2085",1.469
2,"South Sudan",728,"2080-2085",2.075
2,"Sudan",729,"2080-2085",1.726
2,"Western Sahara",732,"2080-2085",1.417
2,"Suriname",740,"2080-2085",1.731
2,"Swaziland",748,"2080-2085",1.804
2,"Sweden",752,"2080-2085",1.778
2,"Switzerland",756,"2080-2085",1.527
2,"Brazil",76,"2080-2085",1.556
2,"Syrian Arab Republic",760,"2080-2085",1.607
2,"Tajikistan",762,"2080-2085",1.761
2,"Thailand",764,"2080-2085",1.461
2,"Togo",768,"2080-2085",1.659
2,"Tonga",776,"2080-2085",2.001
2,"Trinidad and Tobago",780,"2080-2085",1.693
2,"United Arab Emirates",784,"2080-2085",1.412
2,"Tunisia",788,"2080-2085",1.684
2,"Turkey",792,"2080-2085",1.631
2,"Turkmenistan",795,"2080-2085",1.666
2,"Albania",8,"2080-2085",1.773
2,"Uganda",800,"2080-2085",1.923
2,"Ukraine",804,"2080-2085",1.488
2,"The former Yugoslav Republic of Macedonia",807,"2080-2085",1.587
2,"Egypt",818,"2080-2085",1.631
2,"United Kingdom of Great Britain and Northern Ireland",826,"2080-2085",1.704
2,"United Republic of Tanzania",834,"2080-2085",1.847
2,"Belize",84,"2080-2085",1.593
2,"United States of America",840,"2080-2085",1.706
2,"United States Virgin Islands",850,"2080-2085",1.616
2,"Burkina Faso",854,"2080-2085",1.911
2,"Uruguay",858,"2080-2085",1.511
2,"Uzbekistan",860,"2080-2085",1.646
2,"Venezuela (Bolivarian Republic of)",862,"2080-2085",1.644
2,"Samoa",882,"2080-2085",2.019
2,"Yemen",887,"2080-2085",1.698
2,"Zambia",894,"2080-2085",1.704
2,"Solomon Islands",90,"2080-2085",1.713
2,"World",900,"2080-2085",1.747
2,"Africa",903,"2080-2085",1.899
2,"Latin America and the Caribbean",904,"2080-2085",1.638
2,"Northern America",905,"2080-2085",1.695
2,"Eastern Asia",906,"2080-2085",1.474
2,"Europe",908,"2080-2085",1.602
2,"Oceania",909,"2080-2085",1.606
2,"Eastern Africa",910,"2080-2085",1.791
2,"Middle Africa",911,"2080-2085",1.963
2,"Northern Africa",912,"2080-2085",1.662
2,"Southern Africa",913,"2080-2085",1.641
2,"Western Africa",914,"2080-2085",2.05
2,"Caribbean",915,"2080-2085",1.676
2,"Central America",916,"2080-2085",1.677
2,"South-Eastern Asia",920,"2080-2085",1.624
2,"Western Asia",922,"2080-2085",1.664
2,"Eastern Europe",923,"2080-2085",1.592
2,"Northern Europe",924,"2080-2085",1.728
2,"Southern Europe",925,"2080-2085",1.488
2,"Western Europe",926,"2080-2085",1.607
2,"Australia and New Zealand",927,"2080-2085",1.6
2,"Melanesia",928,"2080-2085",1.599
2,"South America",931,"2080-2085",1.614
2,"Asia",935,"2080-2085",1.636
2,"Micronesia",954,"2080-2085",1.811
2,"Polynesia",957,"2080-2085",1.981
2,"Brunei Darussalam",96,"2080-2085",1.573
2,"Bulgaria",100,"2085-2090",1.634
2,"Myanmar",104,"2085-2090",1.666
2,"Burundi",108,"2085-2090",1.761
2,"Belarus",112,"2085-2090",1.554
2,"Cambodia",116,"2085-2090",1.642
2,"Algeria",12,"2085-2090",1.658
2,"Cameroon",120,"2085-2090",1.655
2,"Canada",124,"2085-2090",1.585
2,"Cape Verde",132,"2085-2090",1.689
2,"Central African Republic",140,"2085-2090",2.015
2,"Sri Lanka",144,"2085-2090",1.71
2,"Chad",148,"2085-2090",1.919
2,"Chile",152,"2085-2090",1.516
2,"China",156,"2085-2090",1.494
2,"Taiwan Province of China",158,"2085-2090",1.488
2,"Colombia",170,"2085-2090",1.66
2,"Comoros",174,"2085-2090",1.72
2,"Mayotte",175,"2085-2090",3.895
2,"Congo",178,"2085-2090",1.631
2,"Democratic Republic of the Congo",180,"2085-2090",1.907
2,"Costa Rica",188,"2085-2090",1.48
2,"Croatia",191,"2085-2090",1.597
2,"Cuba",192,"2085-2090",1.658
2,"Cyprus",196,"2085-2090",1.435
2,"Czech Republic",203,"2085-2090",1.646
2,"Benin",204,"2085-2090",1.701
2,"Denmark",208,"2085-2090",1.812
2,"Dominican Republic",214,"2085-2090",1.698
2,"Ecuador",218,"2085-2090",1.661
2,"El Salvador",222,"2085-2090",1.841
2,"Equatorial Guinea",226,"2085-2090",1.576
2,"Ethiopia",231,"2085-2090",1.664
2,"Eritrea",232,"2085-2090",1.896
2,"Estonia",233,"2085-2090",1.697
2,"Angola",24,"2085-2090",1.651
2,"Fiji",242,"2085-2090",1.904
2,"Finland",246,"2085-2090",1.827
2,"France",250,"2085-2090",1.743
2,"French Guiana",254,"2085-2090",1.671
2,"French Polynesia",258,"2085-2090",1.939
2,"Djibouti",262,"2085-2090",1.599
2,"Gabon",266,"2085-2090",1.641
2,"Georgia",268,"2085-2090",2.047
2,"Gambia",270,"2085-2090",1.681
2,"Occupied Palestinian Territory",275,"2085-2090",1.774
2,"Germany",276,"2085-2090",1.486
2,"Antigua and Barbuda",28,"2085-2090",1.375
2,"Ghana",288,"2085-2090",1.686
2,"Kiribati",296,"2085-2090",1.761
2,"Greece",300,"2085-2090",1.519
2,"Grenada",308,"2085-2090",1.651
2,"Azerbaijan",31,"2085-2090",1.656
2,"Guadeloupe",312,"2085-2090",1.992
2,"Guam",316,"2085-2090",1.731
2,"Argentina",32,"2085-2090",1.642
2,"Guatemala",320,"2085-2090",1.682
2,"Guinea",324,"2085-2090",1.716
2,"Guyana",328,"2085-2090",1.9
2,"Haiti",332,"2085-2090",1.7
2,"Honduras",340,"2085-2090",1.672
2,"Hong Kong Special Administrative Region of China",344,"2085-2090",1.333
2,"Hungary",348,"2085-2090",1.525
2,"Iceland",352,"2085-2090",1.876
2,"India",356,"2085-2090",1.65
2,"Australia",36,"2085-2090",1.586
2,"Indonesia",360,"2085-2090",1.633
2,"Iran (Islamic Republic of)",364,"2085-2090",1.507
2,"Iraq",368,"2085-2090",1.632
2,"Ireland",372,"2085-2090",1.685
2,"Israel",376,"2085-2090",2.319
2,"Italy",380,"2085-2090",1.45
2,"Cote d'Ivoire",384,"2085-2090",1.754
2,"Jamaica",388,"2085-2090",1.578
2,"Japan",392,"2085-2090",1.423
2,"Kazakhstan",398,"2085-2090",1.716
2,"Afghanistan",4,"2085-2090",1.733
2,"Austria",40,"2085-2090",1.459
2,"Jordan",400,"2085-2090",1.618
2,"Kenya",404,"2085-2090",1.675
2,"Democratic People's Republic of Korea",408,"2085-2090",1.496
2,"Republic of Korea",410,"2085-2090",1.448
2,"Kuwait",414,"2085-2090",1.534
2,"Kyrgyzstan",417,"2085-2090",1.764
2,"Lao People's Democratic Republic",418,"2085-2090",1.738
2,"Lebanon",422,"2085-2090",1.597
2,"Lesotho",426,"2085-2090",1.801
2,"Latvia",428,"2085-2090",1.627
2,"Liberia",430,"2085-2090",1.633
2,"Libyan Arab Jamahiriya",434,"2085-2090",1.622
2,"Bahamas",44,"2085-2090",1.447
2,"Lithuania",440,"2085-2090",1.879
2,"Luxembourg",442,"2085-2090",1.595
2,"Macao Special Administrative Region of China",446,"2085-2090",1.284
2,"Madagascar",450,"2085-2090",1.621
2,"Malawi",454,"2085-2090",1.667
2,"Malaysia",458,"2085-2090",1.467
2,"Maldives",462,"2085-2090",1.519
2,"Mali",466,"2085-2090",1.861
2,"Malta",470,"2085-2090",1.521
2,"Martinique",474,"2085-2090",1.968
2,"Mauritania",478,"2085-2090",1.708
2,"Bahrain",48,"2085-2090",1.471
2,"Mauritius",480,"2085-2090",1.566
2,"Mexico",484,"2085-2090",1.676
