"scenario","name","country_code","period","sex","e0"
2,"Nigeria",566,"2025-2030","Female",55.6
2,"Norway",578,"2025-2030","Female",86.5
2,"Micronesia (Federated States of)",583,"2025-2030","Female",76.5
2,"Pakistan",586,"2025-2030","Female",70.8
2,"Panama",591,"2025-2030","Female",83
2,"Papua New Guinea",598,"2025-2030","Female",70
2,"Paraguay",600,"2025-2030","Female",78.3
2,"Peru",604,"2025-2030","Female",80.1
2,"Philippines",608,"2025-2030","Female",75.5
2,"Poland",616,"2025-2030","Female",83.6
2,"Portugal",620,"2025-2030","Female",86.4
2,"Guinea-Bissau",624,"2025-2030","Female",63.8
2,"Timor-Leste",626,"2025-2030","Female",70.9
2,"Puerto Rico",630,"2025-2030","Female",86
2,"Qatar",634,"2025-2030","Female",84.2
2,"Reunion",638,"2025-2030","Female",86.5
2,"Bhutan",64,"2025-2030","Female",75.1
2,"Romania",642,"2025-2030","Female",81.3
2,"Russian Federation",643,"2025-2030","Female",79.9
2,"Rwanda",646,"2025-2030","Female",69.4
2,"Saint Lucia",662,"2025-2030","Female",79.1
2,"Saint Vincent and the Grenadines",670,"2025-2030","Female",78.7
2,"Sao Tome and Principe",678,"2025-2030","Female",72.5
2,"Bolivia (Plurinational State of)",68,"2025-2030","Female",72.3
2,"Saudi Arabia",682,"2025-2030","Female",80.8
2,"Senegal",686,"2025-2030","Female",71.8
2,"Serbia",688,"2025-2030","Female",81.2
2,"Seychelles",690,"2025-2030","Female",79.6
2,"Sierra Leone",694,"2025-2030","Female",61.9
2,"Bosnia and Herzegovina",70,"2025-2030","Female",81
2,"Singapore",702,"2025-2030","Female",87.4
2,"Slovakia",703,"2025-2030","Female",82.7
2,"Viet Nam",704,"2025-2030","Female",81
2,"Slovenia",705,"2025-2030","Female",85.9
2,"Somalia",706,"2025-2030","Female",60.3
2,"South Africa",710,"2025-2030","Female",69.3
2,"Zimbabwe",716,"2025-2030","Female",64.8
2,"Botswana",72,"2025-2030","Female",68.8
2,"Spain",724,"2025-2030","Female",87.9
2,"South Sudan",728,"2025-2030","Female",59.9
2,"Sudan",729,"2025-2030","Female",69.4
2,"Western Sahara",732,"2025-2030","Female",73.6
2,"Suriname",740,"2025-2030","Female",77.5
2,"Swaziland",748,"2025-2030","Female",63
2,"Sweden",752,"2025-2030","Female",86.4
2,"Switzerland",756,"2025-2030","Female",87.5
2,"Brazil",76,"2025-2030","Female",80.3
2,"Syrian Arab Republic",760,"2025-2030","Female",76.2
2,"Tajikistan",762,"2025-2030","Female",74.4
2,"Thailand",764,"2025-2030","Female",83.7
2,"Togo",768,"2025-2030","Female",63
2,"Tonga",776,"2025-2030","Female",76.1
2,"Trinidad and Tobago",780,"2025-2030","Female",79.6
2,"United Arab Emirates",784,"2025-2030","Female",83.5
2,"Tunisia",788,"2025-2030","Female",81
2,"Turkey",792,"2025-2030","Female",81.9
2,"Turkmenistan",795,"2025-2030","Female",74.2
2,"Albania",8,"2025-2030","Female",83.6
2,"Uganda",800,"2025-2030","Female",65.9
2,"Ukraine",804,"2025-2030","Female",80.9
2,"The former Yugoslav Republic of Macedonia",807,"2025-2030","Female",80.9
2,"Egypt",818,"2025-2030","Female",76
2,"United Kingdom of Great Britain and Northern Ireland",826,"2025-2030","Female",85.2
2,"United Republic of Tanzania",834,"2025-2030","Female",69.8
2,"Belize",84,"2025-2030","Female",79.3
2,"United States of America",840,"2025-2030","Female",83.6
2,"United States Virgin Islands",850,"2025-2030","Female",83.4
2,"Burkina Faso",854,"2025-2030","Female",63.5
2,"Uruguay",858,"2025-2030","Female",83.5
2,"Uzbekistan",860,"2025-2030","Female",75.7
2,"Venezuela (Bolivarian Republic of)",862,"2025-2030","Female",79.1
2,"Samoa",882,"2025-2030","Female",77.5
2,"Yemen",887,"2025-2030","Female",70.6
2,"Zambia",894,"2025-2030","Female",65.9
2,"Solomon Islands",90,"2025-2030","Female",73.1
2,"World",900,"2025-2030","Female",76.6
2,"Africa",903,"2025-2030","Female",65.9
2,"Latin America and the Caribbean",904,"2025-2030","Female",80.3
2,"Northern America",905,"2025-2030","Female",83.9
2,"Eastern Asia",906,"2025-2030","Female",83.1
2,"Europe",908,"2025-2030","Female",84
2,"Oceania",909,"2025-2030","Female",83.1
2,"Eastern Africa",910,"2025-2030","Female",67.5
2,"Middle Africa",911,"2025-2030","Female",63
2,"Northern Africa",912,"2025-2030","Female",75.8
2,"Southern Africa",913,"2025-2030","Female",68.7
2,"Western Africa",914,"2025-2030","Female",59.9
2,"Caribbean",915,"2025-2030","Female",77.8
2,"Central America",916,"2025-2030","Female",79.8
2,"South-Eastern Asia",920,"2025-2030","Female",76.8
2,"Western Asia",922,"2025-2030","Female",79.1
2,"Eastern Europe",923,"2025-2030","Female",80.9
2,"Northern Europe",924,"2025-2030","Female",85.2
2,"Southern Europe",925,"2025-2030","Female",86.5
2,"Western Europe",926,"2025-2030","Female",86.3
2,"Australia and New Zealand",927,"2025-2030","Female",87
2,"Melanesia",928,"2025-2030","Female",71
2,"South America",931,"2025-2030","Female",80.7
2,"Asia",935,"2025-2030","Female",78
2,"Micronesia",954,"2025-2030","Female",77.7
2,"Polynesia",957,"2025-2030","Female",82.1
2,"Brunei Darussalam",96,"2025-2030","Female",79.8
2,"Bulgaria",100,"2030-2035","Male",74.8
2,"Myanmar",104,"2030-2035","Male",66
2,"Burundi",108,"2030-2035","Male",62.2
2,"Belarus",112,"2030-2035","Male",72.6
2,"Cambodia",116,"2030-2035","Male",70.7
2,"Algeria",12,"2030-2035","Male",77.6
2,"Cameroon",120,"2030-2035","Male",61.8
2,"Canada",124,"2030-2035","Male",83.2
2,"Cape Verde",132,"2030-2035","Male",74.8
2,"Central African Republic",140,"2030-2035","Male",55.6
2,"Sri Lanka",144,"2030-2035","Male",75.1
2,"Chad",148,"2030-2035","Male",54.9
2,"Chile",152,"2030-2035","Male",80.9
2,"China",156,"2030-2035","Male",77.5
2,"Taiwan Province of China",158,"2030-2035","Male",79.2
2,"Colombia",170,"2030-2035","Male",76.7
2,"Comoros",174,"2030-2035","Male",64.1
2,"Mayotte",175,"2030-2035","Male",77.9
2,"Congo",178,"2030-2035","Male",64.7
2,"Democratic Republic of the Congo",180,"2030-2035","Male",60
2,"Costa Rica",188,"2030-2035","Male",80.1
2,"Croatia",191,"2030-2035","Male",78.5
2,"Cuba",192,"2030-2035","Male",78.7
2,"Cyprus",196,"2030-2035","Male",82.4
2,"Czech Republic",203,"2030-2035","Male",79.1
2,"Benin",204,"2030-2035","Male",61.8
2,"Denmark",208,"2030-2035","Male",81.9
2,"Dominican Republic",214,"2030-2035","Male",73.8
2,"Ecuador",218,"2030-2035","Male",77.8
2,"El Salvador",222,"2030-2035","Male",70.9
2,"Equatorial Guinea",226,"2030-2035","Male",61.7
2,"Ethiopia",231,"2030-2035","Male",65.1
2,"Eritrea",232,"2030-2035","Male",67.2
2,"Estonia",233,"2030-2035","Male",76.4
2,"Angola",24,"2030-2035","Male",61.8
2,"Fiji",242,"2030-2035","Male",69.5
2,"Finland",246,"2030-2035","Male",82
2,"France",250,"2030-2035","Male",82.8
2,"French Guiana",254,"2030-2035","Male",77.7
2,"French Polynesia",258,"2030-2035","Male",82.1
2,"Djibouti",262,"2030-2035","Male",63.4
2,"Gabon",266,"2030-2035","Male",66.8
2,"Georgia",268,"2030-2035","Male",72.5
2,"Gambia",270,"2030-2035","Male",64.6
2,"Occupied Palestinian Territory",275,"2030-2035","Male",75.8
2,"Germany",276,"2030-2035","Male",81.9
2,"Antigua and Barbuda",28,"2030-2035","Male",77.6
2,"Ghana",288,"2030-2035","Male",65.7
2,"Kiribati",296,"2030-2035","Male",66.6
2,"Greece",300,"2030-2035","Male",81.8
2,"Grenada",308,"2030-2035","Male",75.6
2,"Azerbaijan",31,"2030-2035","Male",72.3
2,"Guadeloupe",312,"2030-2035","Male",82
2,"Guam",316,"2030-2035","Male",77.1
2,"Argentina",32,"2030-2035","Male",76.8
2,"Guatemala",320,"2030-2035","Male",72.7
2,"Guinea",324,"2030-2035","Male",61.1
2,"Guyana",328,"2030-2035","Male",68.8
2,"Haiti",332,"2030-2035","Male",64.3
2,"Honduras",340,"2030-2035","Male",73.9
2,"Hong Kong Special Administrative Region of China",344,"2030-2035","Male",84.9
2,"Hungary",348,"2030-2035","Male",75.6
2,"Iceland",352,"2030-2035","Male",84.1
2,"India",356,"2030-2035","Male",71.7
2,"Australia",36,"2030-2035","Male",84.2
2,"Indonesia",360,"2030-2035","Male",71.3
2,"Iran (Islamic Republic of)",364,"2030-2035","Male",77
2,"Iraq",368,"2030-2035","Male",71.9
2,"Ireland",372,"2030-2035","Male",82.9
2,"Israel",376,"2030-2035","Male",83.5
2,"Italy",380,"2030-2035","Male",83.9
2,"Cote d'Ivoire",384,"2030-2035","Male",60.9
2,"Jamaica",388,"2030-2035","Male",73.8
2,"Japan",392,"2030-2035","Male",84.2
2,"Kazakhstan",398,"2030-2035","Male",70.6
2,"Afghanistan",4,"2030-2035","Male",62.9
2,"Austria",40,"2030-2035","Male",82.5
2,"Jordan",400,"2030-2035","Male",76.6
2,"Kenya",404,"2030-2035","Male",63
2,"Democratic People's Republic of Korea",408,"2030-2035","Male",73
2,"Republic of Korea",410,"2030-2035","Male",82.6
2,"Kuwait",414,"2030-2035","Male",80.8
2,"Kyrgyzstan",417,"2030-2035","Male",70.2
2,"Lao People's Democratic Republic",418,"2030-2035","Male",68.3
2,"Lebanon",422,"2030-2035","Male",79.6
2,"Lesotho",426,"2030-2035","Male",53.6
2,"Latvia",428,"2030-2035","Male",73.7
2,"Liberia",430,"2030-2035","Male",62.4
2,"Libyan Arab Jamahiriya",434,"2030-2035","Male",73.5
2,"Bahamas",44,"2030-2035","Male",73.5
2,"Lithuania",440,"2030-2035","Male",74
2,"Luxembourg",442,"2030-2035","Male",82.8
2,"Macao Special Administrative Region of China",446,"2030-2035","Male",84.7
2,"Madagascar",450,"2030-2035","Male",67
2,"Malawi",454,"2030-2035","Male",62.3
2,"Malaysia",458,"2030-2035","Male",76.5
2,"Maldives",462,"2030-2035","Male",82.9
2,"Mali",466,"2030-2035","Male",60.9
2,"Malta",470,"2030-2035","Male",83.5
2,"Martinique",474,"2030-2035","Male",82.2
2,"Mauritania",478,"2030-2035","Male",66.4
2,"Bahrain",48,"2030-2035","Male",81.3
2,"Mauritius",480,"2030-2035","Male",75.4
2,"Mexico",484,"2030-2035","Male",75.2
2,"Mongolia",496,"2030-2035","Male",69.3
2,"Republic of Moldova",498,"2030-2035","Male",69.4
2,"Montenegro",499,"2030-2035","Male",77.3
2,"Bangladesh",50,"2030-2035","Male",73.1
2,"Morocco",504,"2030-2035","Male",74.8
2,"Mozambique",508,"2030-2035","Male",60
2,"Armenia",51,"2030-2035","Male",73.5
2,"Oman",512,"2030-2035","Male",79.4
2,"Namibia",516,"2030-2035","Male",62
2,"Barbados",52,"2030-2035","Male",78.3
2,"Nepal",524,"2030-2035","Male",71
2,"Netherlands",528,"2030-2035","Male",83.3
2,"Curaçao",531,"2030-2035","Male",74.9
2,"Aruba",533,"2030-2035","Male",76.5
2,"New Caledonia",540,"2030-2035","Male",78.6
2,"Vanuatu",548,"2030-2035","Male",71.1
2,"Central Asia",5500,"2030-2035","Male",70.8
2,"Southern Asia",5501,"2030-2035","Male",71.2
2,"New Zealand",554,"2030-2035","Male",83.5
2,"Nicaragua",558,"2030-2035","Male",74
2,"Belgium",56,"2030-2035","Male",82.2
2,"Niger",562,"2030-2035","Male",63.4
2,"Nigeria",566,"2030-2035","Male",56
2,"Norway",578,"2030-2035","Male",83.9
2,"Micronesia (Federated States of)",583,"2030-2035","Male",71.1
2,"Pakistan",586,"2030-2035","Male",67.3
2,"Panama",591,"2030-2035","Male",78
2,"Papua New Guinea",598,"2030-2035","Male",65.6
2,"Paraguay",600,"2030-2035","Male",74
2,"Peru",604,"2030-2035","Male",76.5
2,"Philippines",608,"2030-2035","Male",72.6
2,"Poland",616,"2030-2035","Male",77
2,"Portugal",620,"2030-2035","Male",81.5
2,"Guinea-Bissau",624,"2030-2035","Male",60.4
2,"Timor-Leste",626,"2030-2035","Male",68.1
2,"Puerto Rico",630,"2030-2035","Male",79
2,"Qatar",634,"2030-2035","Male",83
2,"Reunion",638,"2030-2035","Male",81.4
2,"Bhutan",64,"2030-2035","Male",72.8
2,"Romania",642,"2030-2035","Male",75.4
2,"Russian Federation",643,"2030-2035","Male",71.1
2,"Rwanda",646,"2030-2035","Male",65.8
2,"Saint Lucia",662,"2030-2035","Male",73.7
2,"Saint Vincent and the Grenadines",670,"2030-2035","Male",74.9
2,"Sao Tome and Principe",678,"2030-2035","Male",67.9
2,"Bolivia (Plurinational State of)",68,"2030-2035","Male",68.3
2,"Saudi Arabia",682,"2030-2035","Male",78.7
2,"Senegal",686,"2030-2035","Male",68.2
2,"Serbia",688,"2030-2035","Male",76.6
2,"Seychelles",690,"2030-2035","Male",72.5
2,"Sierra Leone",694,"2030-2035","Male",60.2
2,"Bosnia and Herzegovina",70,"2030-2035","Male",78
2,"Singapore",702,"2030-2035","Male",83.8
2,"Slovakia",703,"2030-2035","Male",77
2,"Viet Nam",704,"2030-2035","Male",73.6
2,"Slovenia",705,"2030-2035","Male",81.3
2,"Somalia",706,"2030-2035","Male",57.3
2,"South Africa",710,"2030-2035","Male",63.9
2,"Zimbabwe",716,"2030-2035","Male",61.3
2,"Botswana",72,"2030-2035","Male",64.7
2,"Spain",724,"2030-2035","Male",83.6
2,"South Sudan",728,"2030-2035","Male",57.7
2,"Sudan",729,"2030-2035","Male",64.9
2,"Western Sahara",732,"2030-2035","Male",71
2,"Suriname",740,"2030-2035","Male",72.2
2,"Swaziland",748,"2030-2035","Male",57.6
2,"Sweden",752,"2030-2035","Male",83.9
2,"Switzerland",756,"2030-2035","Male",84.7
2,"Brazil",76,"2030-2035","Male",75.1
2,"Syrian Arab Republic",760,"2030-2035","Male",69.1
2,"Tajikistan",762,"2030-2035","Male",70.7
2,"Thailand",764,"2030-2035","Male",75.9
2,"Togo",768,"2030-2035","Male",62.9
2,"Tonga",776,"2030-2035","Male",72
2,"Trinidad and Tobago",780,"2030-2035","Male",74
2,"United Arab Emirates",784,"2030-2035","Male",80.9
2,"Tunisia",788,"2030-2035","Male",75.9
2,"Turkey",792,"2030-2035","Male",76.7
2,"Turkmenistan",795,"2030-2035","Male",68.7
2,"Albania",8,"2030-2035","Male",79.7
2,"Uganda",800,"2030-2035","Male",62.6
2,"Ukraine",804,"2030-2035","Male",72.1
2,"The former Yugoslav Republic of Macedonia",807,"2030-2035","Male",77.5
2,"Egypt",818,"2030-2035","Male",72.2
2,"United Kingdom of Great Britain and Northern Ireland",826,"2030-2035","Male",82.5
2,"United Republic of Tanzania",834,"2030-2035","Male",66.4
2,"Belize",84,"2030-2035","Male",74.9
2,"United States of America",840,"2030-2035","Male",79.7
2,"United States Virgin Islands",850,"2030-2035","Male",74.6
2,"Burkina Faso",854,"2030-2035","Male",61.2
2,"Uruguay",858,"2030-2035","Male",77.2
2,"Uzbekistan",860,"2030-2035","Male",71.5
2,"Venezuela (Bolivarian Republic of)",862,"2030-2035","Male",72.3
2,"Samoa",882,"2030-2035","Male",73.5
2,"Yemen",887,"2030-2035","Male",65.5
2,"Zambia",894,"2030-2035","Male",61.7
2,"Solomon Islands",90,"2030-2035","Male",70.7
2,"World",900,"2030-2035","Male",72.3
2,"Africa",903,"2030-2035","Male",63
2,"Latin America and the Caribbean",904,"2030-2035","Male",75.2
2,"Northern America",905,"2030-2035","Male",80
2,"Eastern Asia",906,"2030-2035","Male",78.2
2,"Europe",908,"2030-2035","Male",78.7
2,"Oceania",909,"2030-2035","Male",79.1
2,"Eastern Africa",910,"2030-2035","Male",63.7
2,"Middle Africa",911,"2030-2035","Male",60.1
2,"Northern Africa",912,"2030-2035","Male",72.2
2,"Southern Africa",913,"2030-2035","Male",63.4
2,"Western Africa",914,"2030-2035","Male",59.2
2,"Caribbean",915,"2030-2035","Male",72.8
2,"Central America",916,"2030-2035","Male",75
2,"South-Eastern Asia",920,"2030-2035","Male",72.4
2,"Western Asia",922,"2030-2035","Male",74.8
2,"Eastern Europe",923,"2030-2035","Male",73
2,"Northern Europe",924,"2030-2035","Male",82.2
2,"Southern Europe",925,"2030-2035","Male",82.6
2,"Western Europe",926,"2030-2035","Male",82.5
2,"Australia and New Zealand",927,"2030-2035","Male",84.1
2,"Melanesia",928,"2030-2035","Male",66.7
2,"South America",931,"2030-2035","Male",75.5
2,"Asia",935,"2030-2035","Male",74
2,"Micronesia",954,"2030-2035","Male",72.6
2,"Polynesia",957,"2030-2035","Male",78
2,"Brunei Darussalam",96,"2030-2035","Male",76.9
2,"Bulgaria",100,"2030-2035","Female",81.5
2,"Myanmar",104,"2030-2035","Female",71.9
2,"Burundi",108,"2030-2035","Female",65.6
2,"Belarus",112,"2030-2035","Female",82
2,"Cambodia",116,"2030-2035","Female",75.2
2,"Algeria",12,"2030-2035","Female",80.1
2,"Cameroon",120,"2030-2035","Female",64.9
2,"Canada",124,"2030-2035","Female",87.5
2,"Cape Verde",132,"2030-2035","Female",82.9
2,"Central African Republic",140,"2030-2035","Female",59.8
2,"Sri Lanka",144,"2030-2035","Female",82.4
2,"Chad",148,"2030-2035","Female",58.1
2,"Chile",152,"2030-2035","Female",86
2,"China",156,"2030-2035","Female",82.8
2,"Taiwan Province of China",158,"2030-2035","Female",85.5
2,"Colombia",170,"2030-2035","Female",82.6
2,"Comoros",174,"2030-2035","Female",68.4
2,"Mayotte",175,"2030-2035","Female",84.5
2,"Congo",178,"2030-2035","Female",67.6
2,"Democratic Republic of the Congo",180,"2030-2035","Female",63.9
2,"Costa Rica",188,"2030-2035","Female",85.1
2,"Croatia",191,"2030-2035","Female",84.3
2,"Cuba",192,"2030-2035","Female",83.6
2,"Cyprus",196,"2030-2035","Female",86.3
2,"Czech Republic",203,"2030-2035","Female",85
2,"Benin",204,"2030-2035","Female",64.8
2,"Denmark",208,"2030-2035","Female",86
2,"Dominican Republic",214,"2030-2035","Female",79.8
2,"Ecuador",218,"2030-2035","Female",82.8
2,"El Salvador",222,"2030-2035","Female",80.5
2,"Equatorial Guinea",226,"2030-2035","Female",65.4
2,"Ethiopia",231,"2030-2035","Female",70.4
2,"Eritrea",232,"2030-2035","Female",71.4
2,"Estonia",233,"2030-2035","Female",84.7
2,"Angola",24,"2030-2035","Female",66.5
2,"Fiji",242,"2030-2035","Female",73.4
2,"Finland",246,"2030-2035","Female",87.5
2,"France",250,"2030-2035","Female",88.7
2,"French Guiana",254,"2030-2035","Female",83.4
2,"French Polynesia",258,"2030-2035","Female",87.2
2,"Djibouti",262,"2030-2035","Female",68.1
2,"Gabon",266,"2030-2035","Female",71.2
2,"Georgia",268,"2030-2035","Female",81.4
2,"Gambia",270,"2030-2035","Female",67.4
2,"Occupied Palestinian Territory",275,"2030-2035","Female",80
2,"Germany",276,"2030-2035","Female",86.7
2,"Antigua and Barbuda",28,"2030-2035","Female",82.3
2,"Ghana",288,"2030-2035","Female",69.5
2,"Kiribati",296,"2030-2035","Female",70.7
2,"Greece",300,"2030-2035","Female",87.1
2,"Grenada",308,"2030-2035","Female",81
2,"Azerbaijan",31,"2030-2035","Female",78.4
2,"Guadeloupe",312,"2030-2035","Female",88.7
2,"Guam",316,"2030-2035","Female",84
2,"Argentina",32,"2030-2035","Female",83.5
2,"Guatemala",320,"2030-2035","Female",78.6
2,"Guinea",324,"2030-2035","Female",63.7
2,"Guyana",328,"2030-2035","Female",75.4
2,"Haiti",332,"2030-2035","Female",69.6
2,"Honduras",340,"2030-2035","Female",78.7
2,"Hong Kong Special Administrative Region of China",344,"2030-2035","Female",90.7
2,"Hungary",348,"2030-2035","Female",82.5
2,"Iceland",352,"2030-2035","Female",87.2
2,"India",356,"2030-2035","Female",74.6
2,"Australia",36,"2030-2035","Female",88.3
2,"Indonesia",360,"2030-2035","Female",75.3
2,"Iran (Islamic Republic of)",364,"2030-2035","Female",82.2
2,"Iraq",368,"2030-2035","Female",76.6
2,"Ireland",372,"2030-2035","Female",86.8
2,"Israel",376,"2030-2035","Female",87.5
2,"Italy",380,"2030-2035","Female",88.4
2,"Cote d'Ivoire",384,"2030-2035","Female",63.4
2,"Jamaica",388,"2030-2035","Female",77.7
2,"Japan",392,"2030-2035","Female",90.4
2,"Kazakhstan",398,"2030-2035","Female",78
2,"Afghanistan",4,"2030-2035","Female",67.8
2,"Austria",40,"2030-2035","Female",87.2
2,"Jordan",400,"2030-2035","Female",80.9
2,"Kenya",404,"2030-2035","Female",67.5
2,"Democratic People's Republic of Korea",408,"2030-2035","Female",78.7
2,"Republic of Korea",410,"2030-2035","Female",89.1
2,"Kuwait",414,"2030-2035","Female",84.7
2,"Kyrgyzstan",417,"2030-2035","Female",77.4
2,"Lao People's Democratic Republic",418,"2030-2035","Female",72.3
2,"Lebanon",422,"2030-2035","Female",83.5
2,"Lesotho",426,"2030-2035","Female",58.7
2,"Latvia",428,"2030-2035","Female",82.4
2,"Liberia",430,"2030-2035","Female",65.1
2,"Libyan Arab Jamahiriya",434,"2030-2035","Female",79.6
2,"Bahamas",44,"2030-2035","Female",80
2,"Lithuania",440,"2030-2035","Female",83
2,"Luxembourg",442,"2030-2035","Female",87.2
2,"Macao Special Administrative Region of China",446,"2030-2035","Female",89.9
2,"Madagascar",450,"2030-2035","Female",71.2
2,"Malawi",454,"2030-2035","Female",68.7
2,"Malaysia",458,"2030-2035","Female",81.3
2,"Maldives",462,"2030-2035","Female",85.1
2,"Mali",466,"2030-2035","Female",63.4
2,"Malta",470,"2030-2035","Female",88.3
2,"Martinique",474,"2030-2035","Female",88.1
2,"Mauritania",478,"2030-2035","Female",70.1
2,"Bahrain",48,"2030-2035","Female",83.8
2,"Mauritius",480,"2030-2035","Female",81.4
2,"Mexico",484,"2030-2035","Female",81.2
2,"Mongolia",496,"2030-2035","Female",77.4
2,"Republic of Moldova",498,"2030-2035","Female",77.9
2,"Montenegro",499,"2030-2035","Female",83
2,"Bangladesh",50,"2030-2035","Female",77.1
2,"Morocco",504,"2030-2035","Female",78.8
2,"Mozambique",508,"2030-2035","Female",64.9
2,"Armenia",51,"2030-2035","Female",82.1
2,"Oman",512,"2030-2035","Female",82.8
2,"Namibia",516,"2030-2035","Female",68.2
2,"Barbados",52,"2030-2035","Female",82.6
2,"Nepal",524,"2030-2035","Female",74.5
2,"Netherlands",528,"2030-2035","Female",86.6
2,"Curaçao",531,"2030-2035","Female",81.9
2,"Aruba",533,"2030-2035","Female",82
2,"New Caledonia",540,"2030-2035","Female",85.9
2,"Vanuatu",548,"2030-2035","Female",75.6
2,"Central Asia",5500,"2030-2035","Female",76.9
2,"Southern Asia",5501,"2030-2035","Female",74.8
2,"New Zealand",554,"2030-2035","Female",87.2
